DateTime,Date,Time,StationName,GroupName,Latitude,Longitude,Benthic Classification Name,Benthic Classification Code,Count,Comments,Active Construction,Algae Color,Algae Located,Aquatic Veg/Decaying Matter,Area 1 Sampled,Barriers To Fish Movement,Bottom Type,Channel Width,Collection Time (Net 1),Collection Time (Net 2),Collection Time (Net 3),Collection Time (Net 4),Cropland,Define Other Bank Composition,Define Other Land Use,Define Other Organism,Describe the Amount and Type of Litter,Fields,Fish Water Quality Indicators,Forest,Housing Development,Indicate Current and Potential Threats,Livestock Pasture,Logging,Mining,Odor,Oil and Gas Drilling,Other Land Use,Percent Algae,Percent Bare Soil,Percent Boulders,Percent Cobbles,Percent Grass,Percent Gravel,Percent Other,Percent Rocks,Percent Sand,Percent Shrubs,Percent Silt,Percent Trees,Sanitary Landfill,Silt/Sand/Gravel,Snags/Logs Jabs,Snags/Logs,Stability of Stream,Stream Bed Deposit,Stream Channel Erosion,Stream Channel Shade,Stream Flow,Surface Water Appearance,Trash Dump,Urban Uses,Vegetated Jabs,Vegetated,Weather Conditions,Weather Last 72 Hours
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Lunged Snails,LS,0,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Mayflies,M,0,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Other Organisms,OO,0,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Sowbugs,SB,0,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Stoneflies,SF,0,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Blackflies,BF,2,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Crayfish,C,3,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Leeches,L,3,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Midges,MI,4,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Scuds,SC,4,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Worms,W,6,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Dragonflies and Damselflies,DD,11,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Most Caddisflies,MC,11,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Most True Flies,MTF,12,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Beetles,B,20,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Flatworms,F,38,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-21T09:00:00,8/21/2016,9:00:00,09-PL21-Sug-SLR2,Reston Association,38.9591922,-77.3713976,Common Netspinners,CN,325,,,Brown Coated,Everywhere,,,No Barriers,Rocky,21,21-89,21-89,21-89,,,,,,Small amount: water bottle,,Scattered Schools,Slight,Moderate,Run off from 267 toll way,,,,No Odor,,,85,15,0,100,25,0,0,5,0,25,0,30,,,,,A Few Spots,Brown,Moderate,Full,Low,Clear But Tea-Colored,,High,,,,Friday 8-19-2016 Hi 89
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Blackflies,BF,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Crayfish,C,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Clams,CL,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Gilled Snails,GS,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Leeches,L,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Lunged Snails,LS,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Mayflies,M,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Other Organisms,OO,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Sowbugs,SB,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Stoneflies,SF,0,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Most True Flies,MTF,1,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,"Hellgrammites, Fishflies, and Alderflies",HFA,2,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Flatworms,F,6,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Worms,W,6,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Dragonflies and Damselflies,DD,13,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Beetles,B,24,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Midges,MI,26,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Scuds,SC,54,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Common Netspinners,CN,79,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Most Caddisflies,MC,149,,Slight,No Algae,No Algae,,,No Barriers,Rocky,8.5,21-89,21-89,,,,,,,Little to no litter observed.,,Scattered Schools,Moderate,Moderate,None.,,,,No Odor,,,0,15,0,50,5,40,0,5,0,15,10,60,,,,,No Spots,Silt,High,Full,Low,Clear,,Slight,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Blackflies,BF,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Crayfish,C,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Clams,CL,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Gilled Snails,GS,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,"Hellgrammites, Fishflies, and Alderflies",HFA,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Other Organisms,OO,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Sowbugs,SB,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Stoneflies,SF,0,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Lunged Snails,LS,1,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Most True Flies,MTF,1,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Mayflies,M,7,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Common Netspinners,CN,9,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Most Caddisflies,MC,9,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Leeches,L,20,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Worms,W,21,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Beetles,B,24,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
2016-08-26T09:00:00,8/26/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Scuds,SC,26,,,Brown Coated,,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some litter (2 cans and a chip bag. Recent high water event may have washed litter downstream to the lake.,,Scattered Schools,Moderate,,,,,,No Odor,,,,5,5,10,10,40,,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Low,Clear But Tea-Colored,,Moderate,,,,Wed Aug 24: Hi 84
